Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
PET,13-Jul,399,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,400,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,401,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,402,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,403,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,404,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,405,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,406,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,407,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,408,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,409,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,410,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,411,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,412,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,413,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,414,0,0,0,0,0,0,0,0,0,0,0
