Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
BAG,21-Jul,291,0,0,0,0,0,0,0,1,0,0,0
BAG,21-Jul,292,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,293,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,294,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,295,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,296,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,297,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,298,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,299,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,300,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,301,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,302,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,303,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,304,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,305,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,306,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,307,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,308,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,309,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,310,0,0,0,0,0,5,0,0,0,0,0
BAG,21-Jul,311,0,0,0,0,0,3,0,0,0,0,0
BAG,21-Jul,312,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,313,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,314,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,315,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,316,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,317,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,318,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,319,0,0,0,0,0,3,0,0,0,0,0
BAG,21-Jul,320,0,0,0,0,0,0,0,0,0,0,0
