Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,67,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,68,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,69,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,70,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,71,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,72,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,73,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,74,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,75,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,76,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,77,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,78,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,79,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,80,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,81,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,82,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,83,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,84,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,85,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,86,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,87,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,88,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,89,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,90,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,91,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,92,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,93,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,94,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,95,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,96,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,97,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,98,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,99,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,100,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,101,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,102,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,103,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,104,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,105,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,106,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,107,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,108,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,109,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,110,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,111,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,112,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,113,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,114,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,115,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,116,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,117,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,118,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,119,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,120,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,121,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,122,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,123,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,124,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,125,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,126,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,127,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,128,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,129,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,130,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,131,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,132,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,133,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,134,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,135,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,136,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,137,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,138,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,139,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,140,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,141,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,142,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,143,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,144,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,145,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,146,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,147,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,148,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,149,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,150,0,0,0,0,0,0,0,0,0,0,0,
